"maszyna","asm_id","zespol","par_id","ilosc","name"
"032P","id20262","032P_02.03.01.000_Ogniwo_z_zabierak","id20266",1,"DIN_125_M8_Zn_HV200"
"032P","id20262","032P_02.03.01.000_Ogniwo_z_zabierak","id20267",1,"DIN_125_M8_Zn_HV200"
"032P","id20262","032P_02.03.01.000_Ogniwo_z_zabierak","id20268",1,"DIN_125_M8_Zn_HV200"
"032P","id20262","032P_02.03.01.000_Ogniwo_z_zabierak","id20269",1,"DIN_985_M8_Zn_KL.8"
"032P","id20262","032P_02.03.01.000_Ogniwo_z_zabierak","id20270",1,"DIN_985_M8_Zn_KL.8"
"032P","id20262","032P_02.03.01.000_Ogniwo_z_zabierak","id20271",1,"DIN_912_M8x40_Zn_KL8.8"
"032P","id20262","032P_02.03.01.000_Ogniwo_z_zabierak","id20272",1,"DIN_912_M8x40_Zn_KL8.8"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20274",1,"16B-1RD_ogniwo_L9"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20275",1,"032P_02.03.01.001_Zabierak"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20276",1,"DIN_125_M8_Zn_HV200"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20277",1,"DIN_125_M8_Zn_HV200"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20278",1,"DIN_125_M8_Zn_HV200"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20279",1,"DIN_125_M8_Zn_HV200"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20280",1,"DIN_985_M8_Zn_KL.8"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20281",1,"DIN_985_M8_Zn_KL.8"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20282",1,"DIN_912_M8x40_Zn_KL8.8"
"032P","id20273","032P_02.03.01.000_Ogniwo_z_zabierak","id20283",1,"DIN_912_M8x40_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20329",1,"032P_02.01.00.000_Profil_modulu_lanuch"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20364",1,"DIN_933_M12x40_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20365",1,"032P_02.02.00.000_Zespol_kola_biernego"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20372",1,"DIN_934_M12_Zn_KL8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20373",1,"DIN_934_M12_Zn_KL8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20374",1,"DIN_934_M12_Zn_KL8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20375",1,"DIN_934_M12_Zn_KL8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20376",1,"DIN_934_M12_Zn_KL8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20377",1,"032P_02.00.00.001_Kolo_lancuchowe_z_piasta_16B-1_z30"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20378",1,"DIN_934_M12_Zn_KL8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20379",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20380",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20381",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20382",1,"DIN_7991_M8x30_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20383",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20384",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20385",1,"DIN_933_M12x40_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20386",1,"DIN_933_M12x40_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20387",1,"DIN_933_M12x40_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20388",1,"DIN_933_M12x40_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20389",1,"Tuleja_zaciskowa_BK_13_40x65"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20390",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20391",1,"DIN_7991_M8x30_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20392",1,"DIN_434_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20393",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20394",1,"032P_02.00.00.002_Prowadnica_lancuchowa_16B-1_H15_DIN8187"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20395",1,"Zespol_lozyskowy_UCFC_208"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20396",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20397",1,"032P_02.00.00.004_Slizg"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20398",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20399",1,"032P_02.00.00.002_Prowadnica_lancuchowa_16B-1_H15_DIN8187"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20400",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20401",1,"DIN_434_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20402",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20403",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20404",1,"DIN_434_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20405",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20406",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20407",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20408",1,"DIN_912_M12x45_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20409",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20410",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20411",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20412",1,"DIN_912_M12x45_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20413",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20414",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20415",1,"DIN_912_M12x45_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20416",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20417",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20418",1,"DIN_912_M12x45_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20419",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20420",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20421",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20422",1,"Zespol_lozyskowy_UCFC_208"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20423",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20424",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20425",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20426",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20427",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20428",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20429",1,"DIN_912_M12x45_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20430",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20431",1,"032P_02.00.00.003_Kostka_napinajaca"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20432",1,"DIN_434_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20433",1,"DIN_434_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20434",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20435",1,"DIN_933_M12x150_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20436",1,"DIN_933_M12x150_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20437",1,"DIN_912_M12x45_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20438",1,"032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20881",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20882",1,"032P_02.00.00.004_Slizg"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20883",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20884",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20885",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20886",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20887",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20888",1,"DIN_912_M12x45_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20889",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20890",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20891",1,"032P_02.00.00.003_Kostka_napinajaca"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20892",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20893",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20894",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20895",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20896",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20897",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20898",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20899",1,"DIN_434_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20900",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20901",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20902",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20903",1,"DIN_127_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20904",1,"DIN_7991_M8x30_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20905",1,"DIN_7991_M8x30_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20906",1,"DIN_7991_M8x30_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20907",1,"DIN_912_M12x45_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20908",1,"DIN_7991_M8x30_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20909",1,"DIN_7991_M8x30_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20910",1,"DIN_7991_M8x30_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20911",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20912",1,"DIN_125_M12_Zn_HV200"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20913",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20914",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20915",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20916",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20917",1,"DIN_7984_M6x16_Zn_KL8.8"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20918",1,"Podkladka_Schnorr_S6_Zn"
"032P","id20328","032P_02.00.00.000_Modul_lancuchowy","id20919",1,"DIN_933_M12x40_Zn_KL8.8"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20330",1,"032P_02.01.00.001_Profil_100x80x4_2900"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20332",1,"032P_02.01.00.003_Blacha_zespolu_biernego"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20334",1,"032P_02.01.00.002_Blacha_UCFC_207"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20336",1,"032P_02.01.00.006_Katownik_gw_50x6_60"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20338",1,"032P_02.01.00.003_Blacha_zespolu_biernego"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20340",1,"032P_02.01.00.002_Blacha_UCFC_207"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20342",1,"032P_02.01.00.005_Blacha_wew"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20344",1,"032P_02.01.00.006_Katownik_gw_50x6_60"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20346",1,"032P_02.01.00.006_Katownik_gw_50x6_60"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20348",1,"032P_02.01.00.006_Katownik_gw_50x6_60"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20350",1,"032P_02.01.00.006_Katownik_gw_50x6_60"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20352",1,"032P_02.01.00.007_Profil_80x80x3_100"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20354",1,"032P_02.01.00.006_Katownik_gw_50x6_60"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20356",1,"032P_02.01.00.009_Plaskownik_30x8_350"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20358",1,"032P_02.01.00.008_Katownik_gw_50x6_55"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20360",1,"032P_02.01.00.008M_Katownik_gw_50x6_55"
"032P","id20329","032P_02.01.00.000_Profil_modulu_lanuch","id20362",1,"032P_02.01.00.009_Plaskownik_30x8_350"
"032P","id20365","032P_02.02.00.000_Zespol_kola_biernego","id20366",1,"032P_02.02.00.002_Kolo_lancuchowe_z_piasta_16B-1_z30"
"032P","id20365","032P_02.02.00.000_Zespol_kola_biernego","id20367",1,"Lozysko_6208-2Z"
"032P","id20365","032P_02.02.00.000_Zespol_kola_biernego","id20368",1,"Lozysko_6208-2Z"
"032P","id20365","032P_02.02.00.000_Zespol_kola_biernego","id20369",1,"032P_02.02.00.001_Os"
"032P","id20365","032P_02.02.00.000_Zespol_kola_biernego","id20370",1,"DIN_471_Z40x1.75_Zn"
"032P","id20365","032P_02.02.00.000_Zespol_kola_biernego","id20371",1,"DIN_471_Z40x1.75_Zn"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20439",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20440",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20441",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20442",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20443",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20444",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20445",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20446",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20447",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20448",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20459",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20460",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20461",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20462",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20463",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20464",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20465",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20466",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20467",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20468",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20469",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20470",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20471",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20472",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20473",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20474",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20475",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20476",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20477",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20478",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20479",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20480",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20491",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20492",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20493",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20494",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20495",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20496",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20497",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20498",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20499",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20500",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20511",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20512",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20513",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20514",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20515",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20516",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20517",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20518",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20519",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20520",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20531",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20532",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20533",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20534",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20535",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20536",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20537",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20538",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20539",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20540",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20551",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20552",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20553",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20554",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20555",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20556",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20557",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20558",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20559",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20560",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20571",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20572",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20573",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20574",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20575",1,"16B-1RD_ogniwo_A"
