,is_asm,mach_name,asm_name,par_name,par_per_asm
377,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
378,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
379,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M8_Zn_KL.8,1
380,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
381,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
382,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
383,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
384,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
385,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
386,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
387,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
388,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
389,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
390,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
391,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
392,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
393,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
394,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
395,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
396,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
397,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
398,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
399,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
400,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
401,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
402,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
403,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
404,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
405,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
406,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
407,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
408,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
409,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
410,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
411,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
412,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
413,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
414,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
415,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
416,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
417,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
418,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
419,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
420,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
421,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
422,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
423,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
424,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
425,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
426,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
427,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
428,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
429,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
430,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
431,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
432,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
433,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
434,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
435,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
436,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
437,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
438,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
439,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
440,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
441,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
442,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
443,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
444,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
445,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
446,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
447,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
448,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
449,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
450,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
451,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
452,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
453,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
454,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
455,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
456,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
457,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
458,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
459,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
460,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
461,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
462,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
463,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
464,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
465,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
466,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
467,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
468,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
469,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
470,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
471,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
472,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
473,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
474,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
475,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
476,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
477,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
478,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
479,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
480,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
481,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
482,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
483,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
484,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
485,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
486,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
487,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
488,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
489,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
490,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
491,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
492,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
493,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
494,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
495,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
496,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
497,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
498,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
499,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
500,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
501,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
502,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
503,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
504,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
505,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M10_Zn_HV200,1
506,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M10_Zn_HV200,1
507,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
508,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
509,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M12_Zn_HV200,1
510,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M12_Zn_KL8,1
511,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.08.00.000S_Banda_8,1
512,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_931_M12x90_Zn_KL8.8,1
513,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
514,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M12_Zn_KL8,1
515,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_931_M12x90_Zn_KL8.8,1
516,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
517,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M12_Zn_HV200,1
518,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
519,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M12_Zn_KL8,1
520,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_931_M12x90_Zn_KL8.8,1
521,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
522,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M12_Zn_HV200,1
523,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
524,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M12_Zn_KL8,1
525,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_931_M12x90_Zn_KL8.8,1
526,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
527,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M12_Zn_HV200,1
528,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
529,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M12_Zn_KL8,1
530,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_931_M12x90_Zn_KL8.8,1
531,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
532,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M12_Zn_HV200,1
533,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
534,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M12_Zn_KL8,1
535,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_931_M12x90_Zn_KL8.8,1
536,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
537,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M12_Zn_HV200,1
538,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
539,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_985_M12_Zn_KL8,1
540,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_931_M12x90_Zn_KL8.8,1
541,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M12_Zn_HV200,1
542,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M12_Zn_HV200,1
543,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M10x25_Zn_KL8.8,1
544,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.06.00.000S_Banda_6,1
545,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
546,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.08.00.000S_Banda_8,1
547,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,"034P_00.00.00.001_Lancuch_10B-1x703,88",1
548,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.20.00.000_Odciag,1
549,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.08.00.000S_Banda_8,1
550,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.20.00.000_Odciag,1
551,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.20.00.000_Odciag,1
552,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.20.00.000_Odciag,1
553,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.20.00.000_Odciag,1
554,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.20.00.000_Odciag,1
555,1,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,034P_05.09.00.000_Banda_9,1
556,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
557,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
558,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
559,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
560,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
561,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
562,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
563,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
564,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
565,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
566,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_125_M8_Zn_HV200,1
567,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
568,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_933_M8x25_Zn_KL8.8,1
569,0,034P_00.00.00.000_Przenosnik_rolkowy,034P_00.00.00.000_Przenosnik_rolkowy,DIN_127_M8_Zn_HV200,1
